id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,twitter,websites
AVwcqr1A_7pvs4fzxpwQ,942 Main St,"Brewery,Brew Pubs,Night Clubs,Bar and Grills,Banquet Halls and Reception Facilities,Bars,American Restaurants,Caterers,Taverns,Beer and Ale,Restaurants,Restaurant",Hartford,US,us/ct/hartford/942mainst/-377687355,41.768112,-72.673065,City Steam Brewery,6103,CT,citysteam,"http://www.citysteam.biz,http://www.citysteambrewerycafe.com"
AVwcqRIQkufWRAb5xoxs,1950 S Interstate 35,"Convenience Store,Indian Restaurant,Pub,Brewery,Grocery Store,Grocery Store, Indian Restaurant, and Pub",Austin,US,us/tx/austin/1950sinterstate35/-364151946,30.23795672,-97.73943965,Whip In Convenience Store & Pub,78704,TX,whipin,http://whipin.com
AVwcqSgfByjofQCxgxzD,3001 Ruston Way,"Restaurant,Brewery,Sports Bar",Tacoma,US,us/wa/tacoma/3001rustonway/-1564448100,47.2793478,-122.475373,Ram Restaurant & Brewery - Tacoma,98402,WA,theram,http://theram.com
AVwcqSHYkufWRAb5xo-E,206 Main St,"Brewery,Bar,Brewers,Brewery and Bar",Vista,US,us/ca/vista/206mainst/566352105,33.20242453,-117.2423704,Mother Earth Brew Co.,92084,CA,motherearthbrco,http://motherearthbrewco.com
AVwcqtKwByjofQCxg2df,945 Broadway St NE,"Coffee Shop,Caf,Coffee Shop and Caf,Coffee Shop and Caf Northeast Park,brewery",Minneapolis,US,us/mn/minneapolis/945broadwaystne/-685022288,44.99888899,-93.2463878,Spyhouse Coffee,55413,MN,spyhousecoffee,"http://spyhousecoffee.com,http://www.spyhousecoffee.com"
AVwcqu2WIN2L1WUfnjrD,1700 NE Broadway St,"Brewery,American Restaurant,Restaurant",Portland,US,us/or/portland/1700nebroadwayst/1092788793,45.5348,-122.64815,Broadway Grill & Brewery,97232,OR,bgbrewery,http://www.drinkbeerhere.com
AVwcqvCzkufWRAb5xuR-,2501 Southwest Blvd,"Management Services,Museums,Brewery,Brewers,Non-Alcoholic Beer Manufacturers",Kansas City,US,us/mo/kansascity/2501southwestblvd/114521858,39.0821,-94.5965,Boulevard Brewing Co,64108,MO,boulevard_beer,http://www.boulevard.com
AVwcqvfBByjofQCxg21Z,7801 Saint Helena Hwy,"Wineries,Vineyards,Brewers,Marketing Consultants,Winery,Transportation Companies,Wine & Distilled Beverages Retail",Oakville,US,us/ca/oakville/7801sainthelenahwy/-354342454,38.5132,-122.4366,Robert Mondavi Winery,94562,CA,robertmondavi,http://www.robertmondavi.com
AVwcqVO1kufWRAb5xpgK,12555 Briar Forest Dr,"Supermarket,Grocery Store,Cheese Shops,Supermarket and Grocery Store Briarforest,Supermarket and Grocery Store,Grocery Stores & Supermarkets,Breweries,Beer & Ale Distributors,Beer & Ale Retail",Houston,US,us/tx/houston/12555briarforestdr/-1122957716,29.753689,-95.604916,Kroger,77077,TX,kroger,http://kroger.com
AVwcqX6DkufWRAb5xp4-,12707 Old Redwood Hwy,"Winery,Wineries,Vineyards,Brewers,Bars,Tourist Information & Attractions,Beverages,Places Of Interest,Liquor Stores,Fruit & Vegetable Growers & Shippers,Wine",Healdsburg,US,us/ca/healdsburg/12707oldredwoodhwy/404943981,38.589035,-122.84981,Foppiano Vineyards,95448,CA,foppianowines,http://foppiano.com
AVwcqY_vIN2L1WUfnfxR,400 Main St,"Pub,Bar,Brewery,Bars,Restaurant,Caterers,Brew Pubs,Restaurants,Beer & Ale,Night Clubs,Pub, Brewery, and Bar,Taverns",Metuchen,US,us/nj/metuchen/400mainst/1662654563,40.54121601,-74.36098337,Hailey's Harp Pub,8840,NJ,haileyspub,http://haileysharpandpub.com
AVwcr_StIN2L1WUfnyJ1,200 E Broadway Ave,"Brewery,Beer Bar,Restaurant",Fort Worth,US,us/tx/fortworth/200ebroadwayave/1810373301,32.74157,-97.32472,HopFusion Ale Works,76104,TX,hopfusionale,http://hopfusionaleworks.com
AVwcr0Mw_7pvs4fzx2jP,1223 Pacific Oaks Pl,Brewery,Escondido,US,us/ca/escondido/1223pacificoakspl/-844367422,33.10856433,-117.116704,Offbeat Brewing Company,92029,CA,offbeatbrewing,http://offbeatbrewing.com
AVwcr2UvByjofQCxhDbk,233 N Water St,"Gastropub,Bar,Brewery,Gastropub and Bar Historic Third Ward,Bars & Pubs,Pubs,Breweries,Restaurant",Milwaukee,US,us/wi/milwaukee/233nwaterst/586252182,43.03351,-87.9097,Milwaukee Ale House,53202,WI,alehouse,http://ale-house.com
AVwcr7ErIN2L1WUfnxXY,1844 Columbus Rd,"Beer Bar,Brewery,Brewers,Pub,autos,Pub and Brewery",Cleveland,US,us/oh/cleveland/1844columbusrd/-1922510041,41.48949,-81.700787,Brick & Barrel,44113,OH,brickandbarrel,"http://www.breweryclevelandoh.com,http://breweryclevelandoh.com"
AVwcr8ptkufWRAb5x7-5,12337 S Route 59,"Breweries and brew pubs,Restaurants,American restaurants,Bar and grill restaurants,Pub restaurants,Restaurant,Brewery,American Restaurant",Plainfield,US,us/il/plainfield/12337sroute59/2136462476,41.65755,-88.20254,Nevin's Brewing Company,60585,IL,NevinsBrewing,"http://www.nevinsbrewing.com/,http://www.nevinsbrewing.com"
AVwcrBPI_7pvs4fzxtgA,1795 E 10th St,"Brewery,American Restaurant,Brewery and American Restaurant",Bloomington,US,us/in/bloomington/1795e10thst/84453971,39.17169277,-86.5113176,Lennie's  (Bloomington Brewing Company),47408,IN,lennies_bbc,http://bbc.bloomington.com
AVwcrCgM_7pvs4fzxtu6,400 Water St,"Brewery,Bar,American Restaurant,Restaurants,Bars Pubs,Catering,Brew Pubs",Rochester,US,us/mi/rochester/400waterst/-933818713,42.6802,-83.1314,Rochester Mills Beer Company,48307,MI,rochmillsbeerco,http://www.rochestermillsbeerco.com
AVwcrCUB_7pvs4fzxtsU,15681 N Hayden Rd,"Restaurant,American,Mexican,Pubs,Distillery, New American Restaurant, and Brewery Airpark",Scottsdale,US,us/az/scottsdale/15681nhaydenrd/641038418,33.6276,-111.89348,O.H.S.O. Eatery + Distillery,85260,AZ,ohsobrewery,http://ohsodistillery.com
AVwcreH7IN2L1WUfnsW_,200 Main St,"American Restaurant,Pizza Place,Brewery,American Restaurant, Pizza Place, and Brewery,Restaurant",Huntington Beach,US,us/ca/huntingtonbeach/200mainst/554746294,33.658108,-118.000946,BJ's Restaurant and Brewhouse,92648,CA,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcrEqfIN2L1WUfnnoq,522 E Dunlap Ave,"Restaurant,American,Pubs,Gastropub,Brewery,Brew Pubs,Restaurants,Grill Restaurants,Breweries,Traditional American,Brunch,Bars & Pubs,Beer & Ale Distributors,Bar & Grill Restaurants",Phoenix,US,us/az/phoenix/522edunlapave/903705583,33.567978,-112.066376,North Mountain Brewing Company,85020,AZ,nmtbrew,"http://www.northmountainbrewing.com/,http://www.northmountainbrewing.com,http://northmountainbrewing.com"
AVwcrF_4IN2L1WUfnn42,1124 NW 51st St,Brewery,Oklahoma City,US,us/ok/oklahomacity/1124nw51stst/-1288526731,35.523353,-97.53115698,coop ale works,73118,OK,coopaleworks,http://coopaleworks.com
AVwcrhCe_7pvs4fzxzKs,2030 Se 7th Ave,"Restaurants,Delis And Delicatessens,Diners,Gastropub,Brewery and Gastropub,Brewery,Brewery and Gastropub Hosford-Abernethy",Portland,US,us/or/portland/2030se7thave/1439148396,45.508,-122.6586,Nosh On Seventh,97214,OR,groundbrkrbrew,http://groundbreakerbrewing.com
AVwc-rHU_7pvs4fz0-_l,910 Honoapiilani Hwy,"Brewery and Bar,advertising",Lahaina,US,us/hi/lahaina/910honoapiilanihwy/-581239118,20.88026521,-156.6781282,Maui Brewing Co. Brewery,96761,HI,mauibrewingco,http://www.mauicoffeeco.com
AVwcrK3MkufWRAb5xzPJ,10563 Innovation Dr,"American Restaurant,Pizza Place,Brewery,Breweries and brew pubs,Carry-out food,Pizza,Restaurants,Pub restaurants,American Restaurant, Pizza Place, and Brewery,Pubs,Bars & Pubs,Breweries,Bar & Grill Restaurants,Restaurant",Miamisburg,US,us/oh/miamisburg/10563innovationdr/554746294,39.59796,-84.23268,BJ's Restaurant and Brewhouse,45342,OH,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcrKqUIN2L1WUfnox3,324 N W 24th St,"Brewery Wynwood-Edgewater,Brewery",Lutz,US,us/fl/lutz/324nw24thst/-1811949204,25.80017911,-80.20075968,Concrete Beach Brewery,33549,FL,concretebeachfl,http://concretebeachbrewery.com
AVwcrO1C_7pvs4fzxwBA,6150 O St,"Brewery,Burger Joint,Brewery and Burger Joint",Lincoln,US,us/ne/lincoln/6150ost/-7997523,40.81458671,-96.63502067,Granite City,68510,NE,gcfb,http://gcfb.net
AVwcrO3yIN2L1WUfnpnP,6620 SW Scholls Ferry Rd,"Bars,Beer and Ale,Brew Pubs,Coffee and Espresso Restaurants,Beer Homebrewing Equipment and Supplies,Brewery,Convenience Store,Bar,Shopping,Specialty & Gift Shops,Gift & Specialty Shops,Brewery, Convenience Store, and Bar,Brewery, Convenience Store, and Bar Raleigh West,recreation",Portland,US,us/or/portland/6620swschollsferryrd/1733825065,45.47245,-122.77138,Uptown Market,97223,OR,uptownmarketpdx,"http://www.uptownmarketpdx.com,http://uptownmarketpdx.com"
AVwcrP8JIN2L1WUfnpwK,1305 Cleveland Ave,"Brewery,Restaurant",Santa Rosa,US,us/ca/santarosa/1305clevelandave/-1389594,38.449013,-122.72667,Fogbelt Brewing Company,95401,CA,fogbeltbrewing,http://fogbeltbrewing.com
AVwcrqgyIN2L1WUfnuhd,3155 N Broadway St,"Brew Pubs,Bars,Beer and Ale,Taverns,American Restaurants,Bar and Grills,Restaurants,Brewery,Pub,Brewery and Pub,Bistros,Bars & Pubs,Breweries,Beer & Ale,Bar & Grills,Restaurant",Chicago,US,us/il/chicago/3155nbroadwayst/-86347610,41.93938,-87.64401,Dryhop Brewers,60657,IL,dryhopchicago,http://www.dryhopchicago.com
AVwcrRGvIN2L1WUfnp57,737 W 5th Ave,"American Restaurants,Bars,Brew Pubs,Pizza,Seafood Restaurants,Taverns,Restaurants,Seafood Restaurant,American Restaurant,Continental Restaurants,Brewery,Brewery, American Restaurant, and Seafood Restaurant,Restaurant",Anchorage,US,us/ak/anchorage/737w5thave/-552726897,61.217567,-149.89629,Glacier Brewhouse,99501,AK,gbrewhouseak,"http://www.glacierbrewhouse.com,http://www.glacierbrewhouse.com/"
AVwcrSTTIN2L1WUfnqH8,1106 Bushville Hwy,"Food Products,Restaurants,Restaurant,Tourist Information & Attractions,Food & Drink,Places Of Interest,Breweries,Brewery,Other",Arnaudville,US,us/la/arnaudville/1106bushvillehwy/-1237071951,30.38991,-91.92611,Bayou Teche Brewing,70512,LA,BayouTecheBiere,http://bayoutechebrewing.com
AVwcrtnr_7pvs4fzx1Y6,9401 Sage Meadow Trl,"Restaurants,Bars Clubs,Bars Pubs,Pubs,Brew Pubs,American Restaurant,Pizza Place,Brewery,Restaurant,American Restaurant, Pizza Place, and Brewery,Bars & Clubs,Bars & Pubs",Fort Worth,US,us/tx/fortworth/9401sagemeadowtrl/554746294,32.9099,-97.316,BJ'S Restaurant & Brewhouse,76177,TX,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcrwZ3IN2L1WUfnvcJ,3155 W Chandler Blvd,"American Restaurant,Pizza Place,Brewery,Bars & Pubs,Pubs,Restaurants,Breweries,Bar & Grill Restaurants",Chandler,US,us/az/chandler/3155wchandlerblvd/554746294,33.3055925,-111.8968812,BJ's Restaurant and Brewhouse,85226,AZ,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcs1I9_7pvs4fzyBsI,5674 El Camino Real,Brewery,Carlsbad,US,us/ca/carlsbad/5674elcaminoreal/304898083,33.13867788,-117.2735811,On The Tracks Brewery,92008,CA,onthetracksbrew,"http://ottbrew.com,http://www.ottbrew.com"
AVwcs9Y5_7pvs4fzyC0D,1120 W Lincolnshire Blvd,"Brew Pubs,Beer and Ale,Restaurants,American Restaurant,Brewery, American Restaurant, and Whisky Bar,Brewery,Whisky Bar,Breweries,Restaurant",Springfield,US,us/il/springfield/1120wlincolnshireblvd/1907681454,39.76,-89.7178,Engrained Brewing Company,62711,IL,engrainedbrew,http://www.engrainedbrewing.com
AVwcsamjByjofQCxhJxZ,381 Broadway,"Brewery,Pub,Restaurant,Brewery, Pub, and Restaurant",Saratoga Springs,US,us/ny/saratogasprings/381broadway/-1009828048,43.08091327,-73.78625449,Druthers Brew Pub,12866,NY,druthersbrew,http://druthersbrewing.com
AVwcsbevIN2L1WUfn29e,4424 Commons Dr E,"Restaurant,American,Pubs,Gastropub,Brewery,Bars Clubs,Bars & Clubs",Destin,US,us/fl/destin/4424commonsdre/1710515699,30.223373,-85.8668,The Craft Bar,32541,FL,thecraftbarfl,"http://thecraftbarfl.com/gallery/,http://thecraftbardestin.com,http://thecraftbarfl.com"
AVwcsBuq_7pvs4fzx47U,2305 Montana Ave,"Bar and Grills,Brew Pubs,Bars,Take Out Restaurants,Taverns,Restaurants,Pubs,Grill Restaurants,Brewery",Billings,US,us/mt/billings/2305montanaave/1826251772,45.78425,-108.49936,Uberbrew,59101,MT,uberbrewing,http://www.uberbrewmt.com
AVwcseroIN2L1WUfn3hz,1864 W McEwen Dr,"Brewery,American Restaurant,Restaurant",Franklin,US,us/tn/franklin/1864wmcewendr/1241605439,35.933685,-86.82152,Granite City Food & Brewery,37067,TN,gcfb,http://gcfb.net
AVwcsfdOkufWRAb5yBme,3655 Old Milton Pkwy,"Brewers,Brewery,American Restaurant",Alpharetta,US,us/ga/alpharetta/3655oldmiltonpkwy/1269111589,34.0638,-84.2533,5 Seasons Brewing Llc,30005,GA,5seasonsnorth,http://5seasonsbrewing.com
AVwcsisikufWRAb5yCLV,2920 Newport Blvd,"Brewery,American Restaurant,Restaurants,Beer Gardens,Brew Pubs,Neighborhood Bars,Bars Clubs,Bars Pubs,Singles Bars,Sports Bars,American Restaurants,Bars & Clubs,Caterers,Bars & Pubs,Beer & Ale,Taverns,Bars,Brewery and American Restaurant,Bar & Grills",Newport Beach,US,us/ca/newportbeach/2920newportblvd/-1941684866,33.614117,-117.92985,Newport Beach Brewing Co.,92663,CA,nbbrewingco,http://www.nbbrewco.com
AVwcsKC_ByjofQCxhG71,289 Production Ave,"Brewers,Brewery and Beer Garden",Madison,US,us/al/madison/289productionave/-1279444467,34.6731,-86.7735,"Rocket Republic Brewing Company, Inc.",35758,AL,rrbeer,http://rocketrepublicbrewing.com
AVwcskDhkufWRAb5yCZA,15120 E Hampden Ave,"Brewers,Wineries,Brewery and Bar,Brewery,Bar,nightlife",Aurora,US,us/co/aurora/15120ehampdenave/-1647143874,39.653,-104.8119,Dry Dock Brewing Co - South Dock,80014,CO,drydockbrewing,http://drydockbrewing.com
AVwcskV0_7pvs4fzx-kG,241 E Market St,"Brewery,Restaurant,Food & Drink,Breweries",Harrisonburg,US,us/va/harrisonburg/241emarketst/-380572825,38.44874,-78.86577,Three Notch'd Brewing Company,22801,VA,threenotchdbeer,http://threenotchdbrewing.com
